habitaciones;baños;parqueaderos;area_construida;area_privada;estrato;estado;antiguedad;administracion;precio_m2;Ascensor;Circuito cerrado de TV;Parqueadero Visitantes;Portería / Recepción;Zonas Verdes;Salón Comunal;Balcón;Barra estilo americano;Calentador;Chimenea;Citófono;Cocina Integral;Terraza;Vigilancia;Parques cercanos;Estudio;Patio;Depósito / Bodega;nombre;ubicacion;precio
3;2;0;71 m²;71 m²;4;No definida;1 a 8 años;$ 274.327 COP;$ 3.943.661,97*m²;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Dorado;280000000
2;2;1;72 m²;72 m²;4;Bueno;menor a 1 año;No definida;$ 8.900.000*m²;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;Apartamento;San Luis;640800000
1;2;2;64 m²;64 m²;6;Bueno;1 a 8 años;No definida;$ 9.062.500*m²;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Chicó Norte;580000000
3;2;1;68 m²;68 m²;4;No definida;1 a 8 años;$ 280.000 COP;$ 4.558.823,53*m²;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Dorado;310000000
2;4;2;119 m²;119 m²;6;No definida;más de 30 años;$ 740.000 COP;$ 4.789.915,97*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Santa Bárbara;570000000
1;1;0;465 m²;300 m²;3;No definida;más de 30 años;No definida;$ 1.451.612,9*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;INGLES QUIROGA;675000000
3;2;1;104 m²;104 m²;4;Bueno;menor a 1 año;No definida;$ 9.149.875*m²;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;San Luis;951587000
4;3;1;143 m²;143 m²;4;Bueno;más de 30 años;No definida;$ 3.706.293,71*m²;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;Casa;Villa Del Prado;530000000
2;2;1;64 m²;72 m²;4;Bueno;menor a 1 año;No definida;$ 9.052.031,25*m²;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;Apartamento;San Luis;579330000
3;2;1;89 m²;0 m²;5;No definida;16 a 30 años;$ 220.000 COP;$ 3.988.764,04*m²;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Iberia;355000000
3;4;2;135 m²;140 m²;6;No definida;16 a 30 años;$ 1.361.000 COP;$ 6.740.740,74*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chicó Navarra;910000000
2;3;2;81 m²;0 m²;6;No definida;9 a 15 años;$ 894.000 COP;$ 7.407.407,41*m²;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;Apartamento;Chicó Norte;600000000
2;1;1;56 m²;56 m²;4;Bueno;menor a 1 año;No definida;$ 8.919.071,43*m²;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;San Luis;499468000
2;2;1;79 m²;79 m²;4;Bueno;menor a 1 año;No definida;$ 8.859.037,97*m²;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;San Luis;699864000
1;2;1;73 m²;68 m²;6;No definida;9 a 15 años;$ 419.900 COP;$ 5.890.410,96*m²;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;Apartamento;Santa Bárbara;430000000
3;3;1;117 m²;117 m²;4;Bueno;9 a 15 años;$ 627.900 COP;$ 7.264.957,26*m²;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Hayuelos;850000000
4;3;1;380 m²;0 m²;3;No definida;más de 30 años;No definida;$ 1.236.842,11*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;San jose sur;470000000
2;2;1;67 m²;0 m²;4;No definida;No definida;$ 405.000 COP;$ 4.571.432,84*m²;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;Apartamento;Victoria Norte;306286000
4;3;1;136 m²;136 m²;4;Bueno;más de 30 años;$ 250.000 COP;$ 4.411.764,71*m²;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;Apartamento;Andes Norte;600000000
2;3;1;76 m²;0 m²;5;No definida;1 a 8 años;$ 374.100 COP;$ 5.592.105,26*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;El Contador;425000000
2;1;0;47 m²;47 m²;3;No definida;1 a 8 años;$ 137.300 COP;$ 3.595.744,68*m²;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Fontibón;169000000
3;3;2;147 m²;147 m²;6;Excelente;1 a 8 años;$ 1.700.000 COP;$ 7.823.129,25*m²;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;Apartamento;La Carolina;1150000000
2;2;2;128 m²;128 m²;6;Bueno;más de 30 años;$ 868.750 COP;$ 5.859.375*m²;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Colinas de Suba;750000000
4;3;1;244 m²;244 m²;4;No definida;más de 30 años;No definida;$ 5.327.868,85*m²;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;Casa;Usaquén;1300000000
3;2;1;88 m²;88 m²;5;Bueno;16 a 30 años;No definida;$ 4.204.545,45*m²;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;El Contador;370000000
3;5;5;360 m²;360 m²;3;Excelente;1 a 8 años;No definida;$ 3.191.666,67*m²;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Casa;Santa Isabel;1149000000
2;1;0;42 m²;38 m²;3;No definida;menor a 1 año;$ 120.000 COP;$ 5.000.000*m²;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;Apartamento;Guadalupe;210000000
3;2;1;66 m²;66 m²;4;Bueno;1 a 8 años;$ 239.100 COP;$ 5.303.030,3*m²;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Gilmar;350000000
3;2;1;67 m²;65 m²;3;No definida;9 a 15 años;$ 185.000 COP;$ 4.179.104,48*m²;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Casa;Cantalejo;280000000
3;3;4;202 m²;202 m²;5;Bueno;9 a 15 años;$ 1.003.800 COP;$ 6.831.683,17*m²;1;1;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;Apartamento;Bella Suiza;1380000000
2;2;1;70 m²;70 m²;5;No definida;No definida;$ 287.000 COP;$ 4.714.285,71*m²;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Usaquén;330000000
2;2;1;55 m²;55 m²;4;No definida;16 a 30 años;$ 280.000 COP;$ 5.000.000*m²;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Normandia;275000000
2;1;0;40 m²;40 m²;3;No definida;menor a 1 año;$ 114.000 COP;$ 4.500.000*m²;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Castilla;180000000
2;3;1;76 m²;0 m²;5;No definida;No definida;$ 374.400 COP;$ 5.592.105,26*m²;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Lisboa;425000000
2;1;0;40 m²;40 m²;3;No definida;16 a 30 años;$ 106.000 COP;$ 4.850.000*m²;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Las Villas;194000000
2;2;1;59 m²;59 m²;4;Bueno;1 a 8 años;$ 466.000 COP;$ 7.074.525,42*m²;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Bella Suiza;417397000
5;4;2;260 m²;260 m²;3;Bueno;16 a 30 años;No definida;$ 2.423.076,92*m²;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;Casa;Villas del Madrigal;630000000
4;5;2;500 m²;500 m²;6;Bueno;9 a 15 años;$ 1.100.000 COP;$ 6.000.000*m²;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Casa;Guaymaral;3000000000
3;3;0;99 m²;99 m²;3;Bueno;9 a 15 años;No definida;$ 1.818.181,82*m²;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Bosa;180000000
2;1;0;44 m²;0 m²;2;No definida;No definida;$ 53.000 COP;$ 3.022.727,27*m²;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Casa;El Recreo de los Frailes;133000000
2;2;0;103 m²;103 m²;4;No definida;más de 30 años;$ 50.000 COP;$ 3.883.495,15*m²;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;Apartamento;Chapinero Alto;400000000
3;2;0;48 m²;48 m²;3;No definida;No definida;$ 66.600 COP;$ 3.562.500*m²;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;Apartamento;Fontibón;171000000
2;2;1;68 m²;59 m²;4;Bueno;1 a 8 años;No definida;$ 6.029.411,76*m²;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;San Luis;410000000
2;1;0;40 m²;40 m²;3;No definida;1 a 8 años;$ 130.000 COP;$ 4.750.000*m²;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Engativá;190000000
1;1;1;48 m²;48 m²;4;Bueno;1 a 8 años;$ 322.000 COP;$ 8.413.416,67*m²;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Bella Suiza;403844000
3;2;1;71 m²;71 m²;4;Bueno;1 a 8 años;$ 580.000 COP;$ 7.281.690,14*m²;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Bella Suiza;517000000
6;4;3;270 m²;260 m²;3;No definida;más de 30 años;No definida;$ 3.185.185,19*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;Casa;Santa isabel occidental;860000000
3;2;1;68 m²;68 m²;4;No definida;9 a 15 años;$ 246.000 COP;$ 3.970.588,24*m²;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Dorado;270000000
3;2;1;68 m²;68 m²;3;Bueno;más de 30 años;No definida;$ 4.514.705,88*m²;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Granada Norte;307000000
3;2;1;57 m²;57 m²;3;Bueno;16 a 30 años;No definida;$ 4.035.087,72*m²;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;Apartamento;Restrepo;230000000
2;2;1;80 m²;80 m²;5;No definida;9 a 15 años;$ 400.000 COP;$ 5.562.500*m²;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Puente Largo;445000000
2;3;1;83 m²;83 m²;5;No definida;más de 30 años;$ 327.000 COP;$ 4.337.349,4*m²;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;Apartamento;El Recreo de los Frailes;360000000
3;2;1;68 m²;68 m²;4;Bueno;más de 30 años;No definida;$ 4.117.647,06*m²;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;Apartamento;Santa Helena;280000000
3;3;2;115 m²;115 m²;4;No definida;9 a 15 años;$ 393.300 COP;$ 5.130.434,78*m²;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;Apartamento;Cedritos;590000000
3;2;1;88 m²;88 m²;5;Bueno;16 a 30 años;No definida;$ 4.204.545,45*m²;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;El Contador;370000000
2;2;2;79,5 m²;0 m²;5;Bueno;9 a 15 años;$ 576.000 COP;$ 6.792.452,83*m²;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;Apartamento;La Calleja;540000000
4;2;0;94,22 m²;0 m²;3;No definida;más de 30 años;No definida;$ 3.714.710,25*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;Casa;Villas de granada i;350000000
3;2;1;60 m²;0 m²;4;Excelente;16 a 30 años;$ 300.000 COP;$ 7.000.000*m²;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Quinta Paredes;420000000
2;1;0;42 m²;0 m²;3;No definida;1 a 8 años;$ 100.000 COP;$ 4.285.714,29*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Autopista muzu;180000000
2;2;1;68 m²;59 m²;4;Bueno;1 a 8 años;No definida;$ 6.323.529,41*m²;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;San Luis;430000000
1;1;0;29 m²;29 m²;3;No definida;1 a 8 años;$ 218.652 COP;$ 5.310.344,83*m²;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Real;154000000
2;1;1;45 m²;0 m²;3;No definida;16 a 30 años;$ 100.010 COP;$ 4.666.666,67*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Castilla;210000000
4;3;2;201 m²;0 m²;5;No definida;16 a 30 años;$ 567.000 COP;$ 5.970.149,25*m²;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Casa;Gratamira;1200000000
3;1;0;47 m²;47 m²;2;No definida;16 a 30 años;$ 67.000 COP;$ 2.914.893,62*m²;0;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Kennedy;137000000
2;3;2;90 m²;0 m²;6;No definida;9 a 15 años;$ 570.000 COP;$ 7.222.222,22*m²;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;Apartamento;Calleja Baja;650000000
3;4;3;162 m²;162 m²;6;Bueno;1 a 8 años;$ 1.515.000 COP;$ 10.185.185,19*m²;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;Apartamento;Los Rosales;1650000000
3;5;3;170 m²;0 m²;6;No definida;16 a 30 años;$ 721.000 COP;$ 5.411.764,71*m²;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;Apartamento;Santa Bárbara Occidental;920000000
3;1;0;46 m²;46 m²;3;Bueno;1 a 8 años;No definida;$ 2.608.695,65*m²;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Apartamento;CIudad Verde;120000000
2;2;1;50 m²;0 m²;3;No definida;16 a 30 años;$ 272.300 COP;$ 4.500.000*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cantalejo;225000000
4;4;4;207 m²;207 m²;6;Bueno;más de 30 años;$ 1.837.000 COP;$ 9.661.835,75*m²;0;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;Apartamento;chico;2000000000
4;3;2;171 m²;171 m²;5;No definida;más de 30 años;$ 1.117.000 COP;$ 7.309.941,52*m²;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;Casa;Recodo Del Country;1250000000
3;3;2;129 m²;119 m²;6;No definida;1 a 8 años;$ 602.000 COP;$ 6.395.348,84*m²;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Calatrava;825000000
2;2;1;68 m²;59 m²;4;Bueno;1 a 8 años;No definida;$ 6.176.470,59*m²;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;San Luis;420000000
4;5;2;336 m²;0 m²;6;No definida;16 a 30 años;$ 1.380.000 COP;$ 4.910.714,29*m²;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Casa;Cerros de Suba;1650000000
2;2;1;52 m²;50 m²;4;Bueno;16 a 30 años;$ 219.000 COP;$ 8.050.000*m²;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Salitre Oriental;418600000
3;2;1;60 m²;60 m²;3;No definida;1 a 8 años;$ 200.000 COP;$ 4.600.000*m²;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Dorado;276000000
2;1;0;45 m²;40 m²;2;No definida;9 a 15 años;$ 50.000 COP;$ 2.666.666,67*m²;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;El Recreo de los Frailes;120000000
4;5;2;336 m²;0 m²;6;No definida;16 a 30 años;$ 1.380.000 COP;$ 4.910.714,29*m²;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Casa;Cerros de Suba;1650000000
2;2;2;68 m²;68 m²;5;No definida;1 a 8 años;$ 510.000 COP;$ 7.647.058,82*m²;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Pasadena;520000000
3;2;1;57 m²;57 m²;3;No definida;9 a 15 años;$ 225.600 COP;$ 5.789.473,68*m²;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Fontibon;330000000
3;2;1;65 m²;65 m²;4;No definida;1 a 8 años;$ 289.000 COP;$ 4.569.230,77*m²;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Gran Granada;297000000
3;2;0;49 m²;49 m²;3;No definida;16 a 30 años;$ 92.400 COP;$ 4.122.448,98*m²;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Los Angeles;202000000
1;1;1;43 m²;43 m²;3;No definida;1 a 8 años;$ 240.000 COP;$ 6.395.348,84*m²;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Chapinero Central;275000000
3;3;2;120 m²;110 m²;5;No definida;1 a 8 años;$ 440.000 COP;$ 6.983.333,33*m²;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;San José de Bavaria;838000000
3;2;1;53 m²;50 m²;3;No definida;menor a 1 año;No definida;$ 5.094.339,62*m²;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;Apartamento;La soledad norte;270000000
3;3;2;180 m²;165 m²;6;Excelente;16 a 30 años;$ 730 COP;$ 6.111.111,11*m²;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;La Carolina;1100000000
4;5;3;348 m²;348 m²;6;No definida;1 a 8 años;$ 1.900.000 COP;$ 7.183.908,05*m²;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Casa;Paramo;2500000000
5;4;3;180 m²;116 m²;5;Excelente;16 a 30 años;$ 820.000 COP;$ 5.277.777,78*m²;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Puente Largo;950000000
3;2;1;82 m²;81 m²;4;No definida;16 a 30 años;$ 350.000 COP;$ 8.414.634,15*m²;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Ciudad universitaria;690000000
2;2;1;68 m²;59 m²;4;Bueno;1 a 8 años;No definida;$ 6.323.529,41*m²;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;San Luis;430000000
5;5;2;216 m²;190 m²;4;Bueno;más de 30 años;No definida;$ 4.074.074,07*m²;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;Casa;La Esmeralda;879999999
3;2;1;73 m²;69 m²;3;No definida;9 a 15 años;$ 517.000 COP;$ 4.109.589,04*m²;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Britalia;300000000
2;2;1;84 m²;80 m²;4;Bueno;1 a 8 años;No definida;$ 6.071.428,57*m²;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;San Luis;510000000
3;2;1;60 m²;60 m²;3;No definida;1 a 8 años;$ 200.000 COP;$ 4.600.000*m²;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Dorado;276000000
4;2;1;156 m²;156 m²;3;No definida;más de 30 años;No definida;$ 2.878.205,13*m²;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;Casa;Alamos Norte;449000000
3;3;1;74 m²;67 m²;3;Bueno;9 a 15 años;No definida;$ 4.864.864,86*m²;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;Apartamento;Portales Del Norte;360000000
4;3;2;91,3 m²;91,3 m²;4;No definida;1 a 8 años;$ 417.000 COP;$ 5.914.567,36*m²;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Barrancas norte;540000000
3;4;1;160 m²;160 m²;6;No definida;9 a 15 años;$ 1.267.000 COP;$ 7.000.000*m²;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;Apartamento;Santa Paula;1120000000
3;2;0;62 m²;62 m²;2;No definida;16 a 30 años;$ 61.000 COP;$ 2.693.548,39*m²;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;Casa;Kennedy;167000000
6;4;2;240 m²;82 m²;3;No definida;más de 30 años;No definida;$ 2.500.000*m²;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;Casa;Villas del Madrigal;600000000
2;2;1;57 m²;51 m²;3;Bueno;menor a 1 año;No definida;$ 6.491.228,05*m²;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Chapinero Central;369999999
2;1;0;38 m²;38 m²;2;No definida;1 a 8 años;$ 150.000 COP;$ 4.473.684,21*m²;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Salitre;170000000
2;2;1;57 m²;57 m²;3;Bueno;1 a 8 años;No definida;$ 3.947.368,42*m²;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Nuevo Corinto;225000000
3;2;1;84 m²;76 m²;3;No definida;menor a 1 año;$ 209.000 COP;$ 5.000.000*m²;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Nueva Castilla;420000000
4;3;1;160 m²;160 m²;4;Bueno;más de 30 años;No definida;$ 3.312.500*m²;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Casa;Villa Del Prado;530000000
4;2;0;66 m²;62 m²;2;No definida;16 a 30 años;$ 45.000 COP;$ 3.181.818,18*m²;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;Casa;La Riviera;210000000
3;2;1;49 m²;49 m²;3;No definida;16 a 30 años;$ 242.000 COP;$ 4.183.673,47*m²;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Ciudadela Colsubsidio;205000000
4;2;0;110 m²;110 m²;3;No definida;más de 30 años;No definida;$ 2.454.545,45*m²;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;Casa;Los Pinos;270000000
3;2;0;56 m²;56 m²;2;No definida;No definida;$ 108.300 COP;$ 2.946.428,57*m²;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Ismael Perdomo;165000000
2;2;2;82 m²;82 m²;5;Bueno;16 a 30 años;$ 474.100 COP;$ 5.487.804,88*m²;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;Apartamento;Santa Bárbara;450000000
2;1;0;47 m²;42 m²;2;No definida;16 a 30 años;$ 55.000 COP;$ 2.808.510,64*m²;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Bosa;132000000
3;2;1;60 m²;60 m²;4;Bueno;16 a 30 años;$ 264.400 COP;$ 6.000.000*m²;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;Apartamento;Usaquén;360000000
3;2;1;93 m²;93 m²;4;No definida;1 a 8 años;$ 260.000 COP;$ 4.591.397,85*m²;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;Apartamento;Garces navas;427000000
4;4;1;232 m²;232 m²;4;No definida;más de 30 años;No definida;$ 3.663.793,1*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Rafael Uribe;850000000
3;2;1;90 m²;90 m²;3;Bueno;16 a 30 años;$ 190.000 COP;$ 3.000.000*m²;0;0;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;Portales del Monte;270000000
3;3;1;90 m²;90 m²;4;No definida;más de 30 años;$ 300.000 COP;$ 4.333.333,33*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Metropolis;390000000
2;1;0;43 m²;38 m²;2;No definida;1 a 8 años;$ 199.000 COP;$ 4.186.046,51*m²;1;0;0;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;Apartamento;Las flores;180000000
2;1;0;44 m²;44 m²;3;No definida;1 a 8 años;$ 87.300 COP;$ 2.909.090,91*m²;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;Apartamento;Bosa;128000000
3;2;1;84,42 m²;0 m²;3;No definida;menor a 1 año;$ 209.000 COP;$ 4.975.124,38*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Nueva Castilla;420000000
3;2;1;69 m²;61 m²;4;No definida;menor a 1 año;$ 272.400 COP;$ 7.391.304,35*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;La Felicidad;510000000
3;4;2;163 m²;163 m²;6;Bueno;16 a 30 años;$ 1.635.000 COP;$ 11.349.693,25*m²;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;Apartamento;La Cabrera;1850000000
3;3;2;110 m²;110 m²;5;Bueno;16 a 30 años;$ 450.000 COP;$ 5.409.090,91*m²;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;Apartamento;Santa Ana;595000000
3;2;0;60 m²;60 m²;3;Bueno;16 a 30 años;No definida;$ 2.831.666,67*m²;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;Casa;Suba Las Mercedes;169900000
3;3;1;89 m²;89 m²;4;No definida;más de 30 años;$ 420.000 COP;$ 4.719.101,12*m²;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Cedro Bolivar;420000000
3;3;2;150 m²;136 m²;6;No definida;9 a 15 años;$ 650.000 COP;$ 7.666.666,67*m²;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Santa Bárbara Oriental;1150000000
3;2;0;56 m²;56 m²;3;Bueno;más de 30 años;$ 214.000 COP;$ 4.133.928,57*m²;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Prado Veraniego;231500000
4;2;0;101 m²;101 m²;3;Bueno;más de 30 años;No definida;$ 3.663.366,34*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;La Serena;370000000
2;1;0;36 m²;32 m²;2;No definida;9 a 15 años;$ 60.000 COP;$ 2.944.444,44*m²;0;1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;Apartamento;El Porvenir;106000000
3;2;2;82 m²;82 m²;4;No definida;No definida;$ 668.000 COP;$ 4.634.146,34*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cedritos;380000000
2;2;2;72 m²;0 m²;5;No definida;9 a 15 años;$ 347.000 COP;$ 7.638.888,89*m²;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Santa Bárbara;550000000
7;6;0;251 m²;251 m²;3;No definida;más de 30 años;No definida;$ 3.067.729,08*m²;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;Casa;Teusaquillo;770000000
